"id","create_at","status","update_at","area_level","city_code","city_name","county_code","county_name","province_code","province_name","short_name","sort","SOURCE_TABLE_NAME","SOURCE_DATA_ID","timestamp"
"116155",,"ACTIVE",,"state",,,,,"root_dept","中华人民共和国","中华人民共和国","1","rt_dim_area","116155","4/1/2018"
"116156",,"ACTIVE",,"province",,,,,"110000000000","北京市","北京市","1","rt_dim_area","116156","4/1/2018"
"116157",,"ACTIVE",,"city","110100000000","市辖区",,,"110000000000","北京市","市辖区","1","rt_dim_area","116157","4/1/2018"
"116158",,"ACTIVE",,"county","110100000000","市辖区","110101000000","东城区","110000000000","北京市","东城区","1","rt_dim_area","116158","4/1/2018"
"116159",,"ACTIVE",,"county","110100000000","市辖区","110102000000","西城区","110000000000","北京市","西城区","1","rt_dim_area","116159","4/1/2018"
"116160",,"ACTIVE",,"county","110100000000","市辖区","110105000000","朝阳区","110000000000","北京市","朝阳区","1","rt_dim_area","116160","4/1/2018"
"116161",,"ACTIVE",,"county","110100000000","市辖区","110106000000","丰台区","110000000000","北京市","丰台区","1","rt_dim_area","116161","4/1/2018"
"116162",,"ACTIVE",,"county","110100000000","市辖区","110107000000","石景山区","110000000000","北京市","石景山区","1","rt_dim_area","116162","4/1/2018"
"116163",,"ACTIVE",,"county","110100000000","市辖区","110108000000","海淀区","110000000000","北京市","海淀区","1","rt_dim_area","116163","4/1/2018"
"116164",,"ACTIVE",,"county","110100000000","市辖区","110109000000","门头沟区","110000000000","北京市","门头沟区","1","rt_dim_area","116164","4/1/2018"
"116165",,"ACTIVE",,"county","110100000000","市辖区","110111000000","房山区","110000000000","北京市","房山区","1","rt_dim_area","116165","4/1/2018"
"116166",,"ACTIVE",,"county","110100000000","市辖区","110112000000","通州区","110000000000","北京市","通州区","1","rt_dim_area","116166","4/1/2018"
"116167",,"ACTIVE",,"county","110100000000","市辖区","110113000000","顺义区","110000000000","北京市","顺义区","1","rt_dim_area","116167","4/1/2018"
"116168",,"ACTIVE",,"county","110100000000","市辖区","110114000000","昌平区","110000000000","北京市","昌平区","1","rt_dim_area","116168","4/1/2018"
"116169",,"ACTIVE",,"county","110100000000","市辖区","110115000000","大兴区","110000000000","北京市","大兴区","1","rt_dim_area","116169","4/1/2018"
"116170",,"ACTIVE",,"county","110100000000","市辖区","110116000000","怀柔区","110000000000","北京市","怀柔区","1","rt_dim_area","116170","4/1/2018"
"116171",,"ACTIVE",,"county","110100000000","市辖区","110117000000","平谷区","110000000000","北京市","平谷区","1","rt_dim_area","116171","4/1/2018"
"116172",,"ACTIVE",,"county","110100000000","市辖区","110161000000","北京经济技术开发区","110000000000","北京市","北京经济技术开发区","1","rt_dim_area","116172","4/1/2018"
"116173",,"ACTIVE",,"county","110100000000","市辖区","110228000000","密云区","110000000000","北京市","密云区","1","rt_dim_area","116173","4/1/2018"
"116174",,"ACTIVE",,"county","110100000000","市辖区","110229000000","延庆区","110000000000","北京市","延庆区","1","rt_dim_area","116174","4/1/2018"
"116175",,"ACTIVE",,"province",,,,,"120000000000","天津市","天津市","1","rt_dim_area","116175","4/1/2018"
"116176",,"ACTIVE",,"city","120100000000","市辖区",,,"120000000000","天津市","市辖区","1","rt_dim_area","116176","4/1/2018"
"116177",,"ACTIVE",,"county","120100000000","市辖区","120101000000","和平区","120000000000","天津市","和平区","1","rt_dim_area","116177","4/1/2018"
"116178",,"ACTIVE",,"county","120100000000","市辖区","120102000000","河东区","120000000000","天津市","河东区","1","rt_dim_area","116178","4/1/2018"
"116179",,"ACTIVE",,"county","120100000000","市辖区","120103000000","河西区","120000000000","天津市","河西区","1","rt_dim_area","116179","4/1/2018"
"116180",,"ACTIVE",,"county","120100000000","市辖区","120104000000","南开区","120000000000","天津市","南开区","1","rt_dim_area","116180","4/1/2018"
"116181",,"ACTIVE",,"county","120100000000","市辖区","120105000000","河北区","120000000000","天津市","河北区","1","rt_dim_area","116181","4/1/2018"
"116182",,"ACTIVE",,"county","120100000000","市辖区","120106000000","红桥区","120000000000","天津市","红桥区","1","rt_dim_area","116182","4/1/2018"
"116183",,"ACTIVE",,"county","120100000000","市辖区","120110000000","东丽区","120000000000","天津市","东丽区","1","rt_dim_area","116183","4/1/2018"
"116184",,"ACTIVE",,"county","120100000000","市辖区","120111000000","西青区","120000000000","天津市","西青区","1","rt_dim_area","116184","4/1/2018"
"116185",,"ACTIVE",,"county","120100000000","市辖区","120112000000","津南区","120000000000","天津市","津南区","1","rt_dim_area","116185","4/1/2018"
"116186",,"ACTIVE",,"county","120100000000","市辖区","120112010000","海河教育园","120000000000","天津市","海河教育园","1","rt_dim_area","116186","4/1/2018"
"116187",,"ACTIVE",,"county","120100000000","市辖区","120113000000","北辰区","120000000000","天津市","北辰区","1","rt_dim_area","116187","4/1/2018"
"116188",,"ACTIVE",,"county","120100000000","市辖区","120114000000","武清区","120000000000","天津市","武清区","1","rt_dim_area","116188","4/1/2018"
"116189",,"ACTIVE",,"county","120100000000","市辖区","120115000000","宝坻区","120000000000","天津市","宝坻区","1","rt_dim_area","116189","4/1/2018"
"116190",,"ACTIVE",,"county","120100000000","市辖区","120116000000","滨海新区","120000000000","天津市","滨海新区","1","rt_dim_area","116190","4/1/2018"
"116191",,"ACTIVE",,"county","120100000000","市辖区","120117000000","宁河区","120000000000","天津市","宁河区","1","rt_dim_area","116191","4/1/2018"
"116192",,"ACTIVE",,"county","120100000000","市辖区","120118000000","静海区","120000000000","天津市","静海区","1","rt_dim_area","116192","4/1/2018"
"116193",,"ACTIVE",,"county","120100000000","市辖区","120225000000","蓟州区","120000000000","天津市","蓟州区","1","rt_dim_area","116193","4/1/2018"
"116194",,"ACTIVE",,"province",,,,,"130000000000","河北省","河北省","1","rt_dim_area","116194","4/1/2018"
"116195",,"ACTIVE",,"city","130100000000","石家庄市",,,"130000000000","河北省","石家庄市","1","rt_dim_area","116195","4/1/2018"
"116196",,"DEL",,"county","130100000000","石家庄市","130101000000","市辖区","130000000000","河北省","市辖区","1","rt_dim_area","116196","4/1/2018"
"116197",,"ACTIVE",,"county","130100000000","石家庄市","130102000000","长安区","130000000000","河北省","长安区","1","rt_dim_area","116197","4/1/2018"
"116198",,"ACTIVE",,"county","130100000000","石家庄市","130104000000","桥西区","130000000000","河北省","桥西区","1","rt_dim_area","116198","4/1/2018"
"116199",,"ACTIVE",,"county","130100000000","石家庄市","130105000000","新华区","130000000000","河北省","新华区","1","rt_dim_area","116199","4/1/2018"
"116200",,"ACTIVE",,"county","130100000000","石家庄市","130107000000","井陉矿区","130000000000","河北省","井陉矿区","1","rt_dim_area","116200","4/1/2018"
"116201",,"ACTIVE",,"county","130100000000","石家庄市","130108000000","裕华区","130000000000","河北省","裕华区","1","rt_dim_area","116201","4/1/2018"
"116202",,"ACTIVE",,"county","130100000000","石家庄市","130109000000","藁城区","130000000000","河北省","藁城区","1","rt_dim_area","116202","4/1/2018"
"116203",,"ACTIVE",,"county","130100000000","石家庄市","130110000000","鹿泉区","130000000000","河北省","鹿泉区","1","rt_dim_area","116203","4/1/2018"
"116204",,"ACTIVE",,"county","130100000000","石家庄市","130111000000","栾城区","130000000000","河北省","栾城区","1","rt_dim_area","116204","4/1/2018"
"116205",,"ACTIVE",,"county","130100000000","石家庄市","130121000000","井陉县","130000000000","河北省","井陉县","1","rt_dim_area","116205","4/1/2018"
"116206",,"ACTIVE",,"county","130100000000","石家庄市","130123000000","正定县","130000000000","河北省","正定县","1","rt_dim_area","116206","4/1/2018"
"116207",,"ACTIVE",,"county","130100000000","石家庄市","130125000000","行唐县","130000000000","河北省","行唐县","1","rt_dim_area","116207","4/1/2018"
"116208",,"ACTIVE",,"county","130100000000","石家庄市","130126000000","灵寿县","130000000000","河北省","灵寿县","1","rt_dim_area","116208","4/1/2018"
"116209",,"ACTIVE",,"county","130100000000","石家庄市","130127000000","高邑县","130000000000","河北省","高邑县","1","rt_dim_area","116209","4/1/2018"
"116210",,"ACTIVE",,"county","130100000000","石家庄市","130128000000","深泽县","130000000000","河北省","深泽县","1","rt_dim_area","116210","4/1/2018"
"116211",,"ACTIVE",,"county","130100000000","石家庄市","130129000000","赞皇县","130000000000","河北省","赞皇县","1","rt_dim_area","116211","4/1/2018"
"116212",,"ACTIVE",,"county","130100000000","石家庄市","130130000000","无极县","130000000000","河北省","无极县","1","rt_dim_area","116212","4/1/2018"
"116213",,"ACTIVE",,"county","130100000000","石家庄市","130131000000","平山县","130000000000","河北省","平山县","1","rt_dim_area","116213","4/1/2018"
"116214",,"ACTIVE",,"county","130100000000","石家庄市","130132000000","元氏县","130000000000","河北省","元氏县","1","rt_dim_area","116214","4/1/2018"
"116215",,"ACTIVE",,"county","130100000000","石家庄市","130133000000","赵县","130000000000","河北省","赵县","1","rt_dim_area","116215","4/1/2018"
"116216",,"ACTIVE",,"county","130100000000","石家庄市","130183000000","晋州市","130000000000","河北省","晋州市","1","rt_dim_area","116216","4/1/2018"
"116217",,"ACTIVE",,"county","130100000000","石家庄市","130184000000","新乐市","130000000000","河北省","新乐市","1","rt_dim_area","116217","4/1/2018"
"116218",,"ACTIVE",,"city","130200000000","唐山市",,,"130000000000","河北省","唐山市","1","rt_dim_area","116218","4/1/2018"
"116219",,"DEL",,"county","130200000000","唐山市","130201000000","市辖区","130000000000","河北省","市辖区","1","rt_dim_area","116219","4/1/2018"
"116220",,"ACTIVE",,"county","130200000000","唐山市","130202000000","路南区","130000000000","河北省","路南区","1","rt_dim_area","116220","4/1/2018"
"116221",,"ACTIVE",,"county","130200000000","唐山市","130203000000","路北区","130000000000","河北省","路北区","1","rt_dim_area","116221","4/1/2018"
"116222",,"ACTIVE",,"county","130200000000","唐山市","130204000000","古冶区","130000000000","河北省","古冶区","1","rt_dim_area","116222","4/1/2018"
"116223",,"ACTIVE",,"county","130200000000","唐山市","130205000000","开平区","130000000000","河北省","开平区","1","rt_dim_area","116223","4/1/2018"
"116224",,"ACTIVE",,"county","130200000000","唐山市","130207000000","丰南区","130000000000","河北省","丰南区","1","rt_dim_area","116224","4/1/2018"
"116225",,"ACTIVE",,"county","130200000000","唐山市","130208000000","丰润区","130000000000","河北省","丰润区","1","rt_dim_area","116225","4/1/2018"
"116226",,"ACTIVE",,"county","130200000000","唐山市","130209000000","曹妃甸区","130000000000","河北省","曹妃甸区","1","rt_dim_area","116226","4/1/2018"
"116227",,"ACTIVE",,"county","130200000000","唐山市","130223000000","滦县","130000000000","河北省","滦县","1","rt_dim_area","116227","4/1/2018"
"116228",,"ACTIVE",,"county","130200000000","唐山市","130224000000","滦南县","130000000000","河北省","滦南县","1","rt_dim_area","116228","4/1/2018"
"116229",,"ACTIVE",,"county","130200000000","唐山市","130225000000","乐亭县","130000000000","河北省","乐亭县","1","rt_dim_area","116229","4/1/2018"
"116230",,"ACTIVE",,"county","130200000000","唐山市","130227000000","迁西县","130000000000","河北省","迁西县","1","rt_dim_area","116230","4/1/2018"
"116231",,"ACTIVE",,"county","130200000000","唐山市","130229000000","玉田县","130000000000","河北省","玉田县","1","rt_dim_area","116231","4/1/2018"
"116232",,"ACTIVE",,"county","130200000000","唐山市","130281000000","遵化市","130000000000","河北省","遵化市","1","rt_dim_area","116232","4/1/2018"
"116233",,"ACTIVE",,"county","130200000000","唐山市","130283000000","迁安市","130000000000","河北省","迁安市","1","rt_dim_area","116233","4/1/2018"
"116234",,"ACTIVE",,"city","130300000000","秦皇岛市",,,"130000000000","河北省","秦皇岛市","1","rt_dim_area","116234","4/1/2018"
"116235",,"DEL",,"county","130300000000","秦皇岛市","130301000000","市辖区","130000000000","河北省","市辖区","1","rt_dim_area","116235","4/1/2018"
"116236",,"ACTIVE",,"county","130300000000","秦皇岛市","130302000000","海港区","130000000000","河北省","海港区","1","rt_dim_area","116236","4/1/2018"
"116237",,"ACTIVE",,"county","130300000000","秦皇岛市","130303000000","山海关区","130000000000","河北省","山海关区","1","rt_dim_area","116237","4/1/2018"
"116238",,"ACTIVE",,"county","130300000000","秦皇岛市","130304000000","北戴河区","130000000000","河北省","北戴河区","1","rt_dim_area","116238","4/1/2018"
"116239",,"ACTIVE",,"county","130300000000","秦皇岛市","130306000000","抚宁区","130000000000","河北省","抚宁区","1","rt_dim_area","116239","4/1/2018"
"116240",,"ACTIVE",,"county","130300000000","秦皇岛市","130321000000","青龙满族自治县","130000000000","河北省","青龙满族自治县","1","rt_dim_area","116240","4/1/2018"
"116241",,"ACTIVE",,"county","130300000000","秦皇岛市","130322000000","昌黎县","130000000000","河北省","昌黎县","1","rt_dim_area","116241","4/1/2018"
"116242",,"ACTIVE",,"county","130300000000","秦皇岛市","130324000000","卢龙县","130000000000","河北省","卢龙县","1","rt_dim_area","116242","4/1/2018"
"116243",,"ACTIVE",,"city","130400000000","邯郸市",,,"130000000000","河北省","邯郸市","1","rt_dim_area","116243","4/1/2018"
"116244",,"DEL",,"county","130400000000","邯郸市","130401000000","市辖区","130000000000","河北省","市辖区","1","rt_dim_area","116244","4/1/2018"
"116245",,"ACTIVE",,"county","130400000000","邯郸市","130402000000","邯山区","130000000000","河北省","邯山区","1","rt_dim_area","116245","4/1/2018"
"116246",,"ACTIVE",,"county","130400000000","邯郸市","130403000000","丛台区","130000000000","河北省","丛台区","1","rt_dim_area","116246","4/1/2018"
"116247",,"ACTIVE",,"county","130400000000","邯郸市","130404000000","复兴区","130000000000","河北省","复兴区","1","rt_dim_area","116247","4/1/2018"
"116248",,"ACTIVE",,"county","130400000000","邯郸市","130406000000","峰峰矿区","130000000000","河北省","峰峰矿区","1","rt_dim_area","116248","4/1/2018"
"116249",,"ACTIVE",,"county","130400000000","邯郸市","130421000000","邯郸县","130000000000","河北省","邯郸县","1","rt_dim_area","116249","4/1/2018"
"116250",,"ACTIVE",,"county","130400000000","邯郸市","130423000000","临漳县","130000000000","河北省","临漳县","1","rt_dim_area","116250","4/1/2018"
"116251",,"ACTIVE",,"county","130400000000","邯郸市","130424000000","成安县","130000000000","河北省","成安县","1","rt_dim_area","116251","4/1/2018"
"116252",,"ACTIVE",,"county","130400000000","邯郸市","130425000000","大名县","130000000000","河北省","大名县","1","rt_dim_area","116252","4/1/2018"
"116253",,"ACTIVE",,"county","130400000000","邯郸市","130426000000","涉县","130000000000","河北省","涉县","1","rt_dim_area","116253","4/1/2018"
"116254",,"ACTIVE",,"county","130400000000","邯郸市","130427000000","磁县","130000000000","河北省","磁县","1","rt_dim_area","116254","4/1/2018"
"116255",,"ACTIVE",,"county","130400000000","邯郸市","130428000000","肥乡县","130000000000","河北省","肥乡县","1","rt_dim_area","116255","4/1/2018"
"116256",,"ACTIVE",,"county","130400000000","邯郸市","130429000000","永年县","130000000000","河北省","永年县","1","rt_dim_area","116256","4/1/2018"
"116257",,"ACTIVE",,"county","130400000000","邯郸市","130430000000","邱县","130000000000","河北省","邱县","1","rt_dim_area","116257","4/1/2018"
"116258",,"ACTIVE",,"county","130400000000","邯郸市","130431000000","鸡泽县","130000000000","河北省","鸡泽县","1","rt_dim_area","116258","4/1/2018"
"116259",,"ACTIVE",,"county","130400000000","邯郸市","130432000000","广平县","130000000000","河北省","广平县","1","rt_dim_area","116259","4/1/2018"
"116260",,"ACTIVE",,"county","130400000000","邯郸市","130433000000","馆陶县","130000000000","河北省","馆陶县","1","rt_dim_area","116260","4/1/2018"
"116261",,"ACTIVE",,"county","130400000000","邯郸市","130434000000","魏县","130000000000","河北省","魏县","1","rt_dim_area","116261","4/1/2018"
"116262",,"ACTIVE",,"county","130400000000","邯郸市","130435000000","曲周县","130000000000","河北省","曲周县","1","rt_dim_area","116262","4/1/2018"
"116263",,"ACTIVE",,"county","130400000000","邯郸市","130481000000","武安市","130000000000","河北省","武安市","1","rt_dim_area","116263","4/1/2018"
"116264",,"ACTIVE",,"city","130500000000","邢台市",,,"130000000000","河北省","邢台市","1","rt_dim_area","116264","4/1/2018"
"116265",,"DEL",,"county","130500000000","邢台市","130501000000","市辖区","130000000000","河北省","市辖区","1","rt_dim_area","116265","4/1/2018"
"116266",,"ACTIVE",,"county","130500000000","邢台市","130502000000","桥东区","130000000000","河北省","桥东区","1","rt_dim_area","116266","4/1/2018"
"116267",,"ACTIVE",,"county","130500000000","邢台市","130503000000","桥西区","130000000000","河北省","桥西区","1","rt_dim_area","116267","4/1/2018"
"116268",,"ACTIVE",,"county","130500000000","邢台市","130521000000","邢台县","130000000000","河北省","邢台县","1","rt_dim_area","116268","4/1/2018"
"116269",,"ACTIVE",,"county","130500000000","邢台市","130522000000","临城县","130000000000","河北省","临城县","1","rt_dim_area","116269","4/1/2018"
"116270",,"ACTIVE",,"county","130500000000","邢台市","130523000000","内丘县","130000000000","河北省","内丘县","1","rt_dim_area","116270","4/1/2018"
"116271",,"ACTIVE",,"county","130500000000","邢台市","130524000000","柏乡县","130000000000","河北省","柏乡县","1","rt_dim_area","116271","4/1/2018"
"116272",,"ACTIVE",,"county","130500000000","邢台市","130525000000","隆尧县","130000000000","河北省","隆尧县","1","rt_dim_area","116272","4/1/2018"
"116273",,"ACTIVE",,"county","130500000000","邢台市","130526000000","任县","130000000000","河北省","任县","1","rt_dim_area","116273","4/1/2018"
"116274",,"ACTIVE",,"county","130500000000","邢台市","130527000000","南和县","130000000000","河北省","南和县","1","rt_dim_area","116274","4/1/2018"
"116275",,"ACTIVE",,"county","130500000000","邢台市","130528000000","宁晋县","130000000000","河北省","宁晋县","1","rt_dim_area","116275","4/1/2018"
"116276",,"ACTIVE",,"county","130500000000","邢台市","130529000000","巨鹿县","130000000000","河北省","巨鹿县","1","rt_dim_area","116276","4/1/2018"
"116277",,"ACTIVE",,"county","130500000000","邢台市","130530000000","新河县","130000000000","河北省","新河县","1","rt_dim_area","116277","4/1/2018"
"116278",,"ACTIVE",,"county","130500000000","邢台市","130531000000","广宗县","130000000000","河北省","广宗县","1","rt_dim_area","116278","4/1/2018"
"116279",,"ACTIVE",,"county","130500000000","邢台市","130532000000","平乡县","130000000000","河北省","平乡县","1","rt_dim_area","116279","4/1/2018"
"116280",,"ACTIVE",,"county","130500000000","邢台市","130533000000","威县","130000000000","河北省","威县","1","rt_dim_area","116280","4/1/2018"
"116281",,"ACTIVE",,"county","130500000000","邢台市","130534000000","清河县","130000000000","河北省","清河县","1","rt_dim_area","116281","4/1/2018"
"116282",,"ACTIVE",,"county","130500000000","邢台市","130535000000","临西县","130000000000","河北省","临西县","1","rt_dim_area","116282","4/1/2018"
"116283",,"ACTIVE",,"county","130500000000","邢台市","130581000000","南宫市","130000000000","河北省","南宫市","1","rt_dim_area","116283","4/1/2018"
"116284",,"ACTIVE",,"county","130500000000","邢台市","130582000000","沙河市","130000000000","河北省","沙河市","1","rt_dim_area","116284","4/1/2018"
"116285",,"ACTIVE",,"city","130600000000","保定市",,,"130000000000","河北省","保定市","1","rt_dim_area","116285","4/1/2018"
"116286",,"DEL",,"county","130600000000","保定市","130601000000","市辖区","130000000000","河北省","市辖区","1","rt_dim_area","116286","4/1/2018"
"116287",,"ACTIVE",,"county","130600000000","保定市","130602000000","竞秀区","130000000000","河北省","竞秀区","1","rt_dim_area","116287","4/1/2018"
"116288",,"ACTIVE",,"county","130600000000","保定市","130606000000","莲池区","130000000000","河北省","莲池区","1","rt_dim_area","116288","4/1/2018"
"116289",,"ACTIVE",,"county","130600000000","保定市","130607000000","满城区","130000000000","河北省","满城区","1","rt_dim_area","116289","4/1/2018"
"116290",,"ACTIVE",,"county","130600000000","保定市","130608000000","清苑区","130000000000","河北省","清苑区","1","rt_dim_area","116290","4/1/2018"
"116291",,"ACTIVE",,"county","130600000000","保定市","130609000000","徐水区","130000000000","河北省","徐水区","1","rt_dim_area","116291","4/1/2018"
"116292",,"ACTIVE",,"county","130600000000","保定市","130623000000","涞水县","130000000000","河北省","涞水县","1","rt_dim_area","116292","4/1/2018"
"116293",,"ACTIVE",,"county","130600000000","保定市","130624000000","阜平县","130000000000","河北省","阜平县","1","rt_dim_area","116293","4/1/2018"
"116294",,"ACTIVE",,"county","130600000000","保定市","130626000000","定兴县","130000000000","河北省","定兴县","1","rt_dim_area","116294","4/1/2018"
"116295",,"ACTIVE",,"county","130600000000","保定市","130627000000","唐县","130000000000","河北省","唐县","1","rt_dim_area","116295","4/1/2018"
"116296",,"ACTIVE",,"county","130600000000","保定市","130628000000","高阳县","130000000000","河北省","高阳县","1","rt_dim_area","116296","4/1/2018"
"116297",,"ACTIVE",,"county","130600000000","保定市","130629000000","容城县","130000000000","河北省","容城县","1","rt_dim_area","116297","4/1/2018"
"116298",,"ACTIVE",,"county","130600000000","保定市","130630000000","涞源县","130000000000","河北省","涞源县","1","rt_dim_area","116298","4/1/2018"
"116299",,"ACTIVE",,"county","130600000000","保定市","130631000000","望都县","130000000000","河北省","望都县","1","rt_dim_area","116299","4/1/2018"
"116300",,"ACTIVE",,"county","130600000000","保定市","130632000000","安新县","130000000000","河北省","安新县","1","rt_dim_area","116300","4/1/2018"
"116301",,"ACTIVE",,"county","130600000000","保定市","130633000000","易县","130000000000","河北省","易县","1","rt_dim_area","116301","4/1/2018"
"116302",,"ACTIVE",,"county","130600000000","保定市","130634000000","曲阳县","130000000000","河北省","曲阳县","1","rt_dim_area","116302","4/1/2018"
"116303",,"ACTIVE",,"county","130600000000","保定市","130635000000","蠡县","130000000000","河北省","蠡县","1","rt_dim_area","116303","4/1/2018"
"116304",,"ACTIVE",,"county","130600000000","保定市","130636000000","顺平县","130000000000","河北省","顺平县","1","rt_dim_area","116304","4/1/2018"
"116305",,"ACTIVE",,"county","130600000000","保定市","130637000000","博野县","130000000000","河北省","博野县","1","rt_dim_area","116305","4/1/2018"
"116306",,"ACTIVE",,"county","130600000000","保定市","130638000000","雄县","130000000000","河北省","雄县","1","rt_dim_area","116306","4/1/2018"
"116307",,"ACTIVE",,"county","130600000000","保定市","130681000000","涿州市","130000000000","河北省","涿州市","1","rt_dim_area","116307","4/1/2018"
"116308",,"ACTIVE",,"county","130600000000","保定市","130683000000","安国市","130000000000","河北省","安国市","1","rt_dim_area","116308","4/1/2018"
"116309",,"ACTIVE",,"county","130600000000","保定市","130684000000","高碑店市","130000000000","河北省","高碑店市","1","rt_dim_area","116309","4/1/2018"
"116310",,"ACTIVE",,"city","130700000000","张家口市",,,"130000000000","河北省","张家口市","1","rt_dim_area","116310","4/1/2018"
"116311",,"DEL",,"county","130700000000","张家口市","130701000000","市辖区","130000000000","河北省","市辖区","1","rt_dim_area","116311","4/1/2018"
"116312",,"ACTIVE",,"county","130700000000","张家口市","130702000000","桥东区","130000000000","河北省","桥东区","1","rt_dim_area","116312","4/1/2018"
"116313",,"ACTIVE",,"county","130700000000","张家口市","130703000000","桥西区","130000000000","河北省","桥西区","1","rt_dim_area","116313","4/1/2018"
"116314",,"ACTIVE",,"county","130700000000","张家口市","130705000000","宣化区","130000000000","河北省","宣化区","1","rt_dim_area","116314","4/1/2018"
"116315",,"ACTIVE",,"county","130700000000","张家口市","130706000000","下花园区","130000000000","河北省","下花园区","1","rt_dim_area","116315","4/1/2018"
"116316",,"ACTIVE",,"county","130700000000","张家口市","130721000000","宣化县","130000000000","河北省","宣化县","1","rt_dim_area","116316","4/1/2018"
"116317",,"ACTIVE",,"county","130700000000","张家口市","130722000000","张北县","130000000000","河北省","张北县","1","rt_dim_area","116317","4/1/2018"
"116318",,"ACTIVE",,"county","130700000000","张家口市","130723000000","康保县","130000000000","河北省","康保县","1","rt_dim_area","116318","4/1/2018"
"116319",,"ACTIVE",,"county","130700000000","张家口市","130724000000","沽源县","130000000000","河北省","沽源县","1","rt_dim_area","116319","4/1/2018"
"116320",,"ACTIVE",,"county","130700000000","张家口市","130725000000","尚义县","130000000000","河北省","尚义县","1","rt_dim_area","116320","4/1/2018"
"116321",,"ACTIVE",,"county","130700000000","张家口市","130726000000","蔚县","130000000000","河北省","蔚县","1","rt_dim_area","116321","4/1/2018"
"116322",,"ACTIVE",,"county","130700000000","张家口市","130727000000","阳原县","130000000000","河北省","阳原县","1","rt_dim_area","116322","4/1/2018"
"116323",,"ACTIVE",,"county","130700000000","张家口市","130728000000","怀安县","130000000000","河北省","怀安县","1","rt_dim_area","116323","4/1/2018"
"116324",,"ACTIVE",,"county","130700000000","张家口市","130729000000","万全县","130000000000","河北省","万全县","1","rt_dim_area","116324","4/1/2018"
"116325",,"ACTIVE",,"county","130700000000","张家口市","130730000000","怀来县","130000000000","河北省","怀来县","1","rt_dim_area","116325","4/1/2018"
"116326",,"ACTIVE",,"county","130700000000","张家口市","130731000000","涿鹿县","130000000000","河北省","涿鹿县","1","rt_dim_area","116326","4/1/2018"
"116327",,"ACTIVE",,"county","130700000000","张家口市","130732000000","赤城县","130000000000","河北省","赤城县","1","rt_dim_area","116327","4/1/2018"
"116328",,"ACTIVE",,"county","130700000000","张家口市","130733000000","崇礼县","130000000000","河北省","崇礼县","1","rt_dim_area","116328","4/1/2018"
"116329",,"ACTIVE",,"city","130800000000","承德市",,,"130000000000","河北省","承德市","1","rt_dim_area","116329","4/1/2018"
"116330",,"DEL",,"county","130800000000","承德市","130801000000","市辖区","130000000000","河北省","市辖区","1","rt_dim_area","116330","4/1/2018"
"116331",,"ACTIVE",,"county","130800000000","承德市","130802000000","双桥区","130000000000","河北省","双桥区","1","rt_dim_area","116331","4/1/2018"
"116332",,"ACTIVE",,"county","130800000000","承德市","130803000000","双滦区","130000000000","河北省","双滦区","1","rt_dim_area","116332","4/1/2018"
"116333",,"ACTIVE",,"county","130800000000","承德市","130804000000","鹰手营子矿区","130000000000","河北省","鹰手营子矿区","1","rt_dim_area","116333","4/1/2018"
"116334",,"ACTIVE",,"county","130800000000","承德市","130821000000","承德县","130000000000","河北省","承德县","1","rt_dim_area","116334","4/1/2018"
"116335",,"ACTIVE",,"county","130800000000","承德市","130822000000","兴隆县","130000000000","河北省","兴隆县","1","rt_dim_area","116335","4/1/2018"
"116336",,"ACTIVE",,"county","130800000000","承德市","130823000000","平泉县","130000000000","河北省","平泉县","1","rt_dim_area","116336","4/1/2018"
"116337",,"ACTIVE",,"county","130800000000","承德市","130824000000","滦平县","130000000000","河北省","滦平县","1","rt_dim_area","116337","4/1/2018"
"116338",,"ACTIVE",,"county","130800000000","承德市","130825000000","隆化县","130000000000","河北省","隆化县","1","rt_dim_area","116338","4/1/2018"
"116339",,"ACTIVE",,"county","130800000000","承德市","130826000000","丰宁满族自治县","130000000000","河北省","丰宁满族自治县","1","rt_dim_area","116339","4/1/2018"
"116340",,"ACTIVE",,"county","130800000000","承德市","130827000000","宽城满族自治县","130000000000","河北省","宽城满族自治县","1","rt_dim_area","116340","4/1/2018"
"116341",,"ACTIVE",,"county","130800000000","承德市","130828000000","围场满族蒙古族自治县","130000000000","河北省","围场满族蒙古族自治县","1","rt_dim_area","116341","4/1/2018"
"116342",,"ACTIVE",,"city","130900000000","沧州市",,,"130000000000","河北省","沧州市","1","rt_dim_area","116342","4/1/2018"
"116343",,"DEL",,"county","130900000000","沧州市","130901000000","市辖区","130000000000","河北省","市辖区","1","rt_dim_area","116343","4/1/2018"
"116344",,"ACTIVE",,"county","130900000000","沧州市","130902000000","新华区","130000000000","河北省","新华区","1","rt_dim_area","116344","4/1/2018"
"116345",,"ACTIVE",,"county","130900000000","沧州市","130903000000","运河区","130000000000","河北省","运河区","1","rt_dim_area","116345","4/1/2018"
"116346",,"ACTIVE",,"county","130900000000","沧州市","130921000000","沧县","130000000000","河北省","沧县","1","rt_dim_area","116346","4/1/2018"
"116347",,"ACTIVE",,"county","130900000000","沧州市","130922000000","青县","130000000000","河北省","青县","1","rt_dim_area","116347","4/1/2018"
"116348",,"ACTIVE",,"county","130900000000","沧州市","130923000000","东光县","130000000000","河北省","东光县","1","rt_dim_area","116348","4/1/2018"
